Plate,Comment [Plate Replicate],Comment [Plate Subset],Well,Characteristics [Organism 1],Term Source 1 REF,Term Source 1 Accession,Characteristics [Organism 2],Term Source 2 REF,Term Source 2 Accession,Characteristics [Cell Line],Term Source 3 REF,Term Source 3 Accession,Prestwick Chemical Library ID,Compound Name,Compound PubChem CID,Compound PubChem URL,Compound Concentration (microMolar),CAS,Compound SMILES,Experimental Condition [DMSO solvent],Control Type,Comment [Control Type Comments],Quality Control,Comment [Quality Control Comments],Channels,Max Nuclei Intensity,Total Nuclei Intensity,Mean Nuclei Intensity,Number Of Nuclei,Max Virus Intensity,Total Virus Intensity,Mean Virus Intensity,Median Virus Intensity,Number Of Plaques,Number Of Infected Nuclei,Lesion Area,Infection Index
BSF018294-1C,1,C,E21,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-59,Pheniramine maleate,5282139,https://pubchem.ncbi.nlm.nih.gov/compound/5282139,1.25,132-20-7,C(CCN(C)C)(c1ncccc1)c1ccccc1,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,38418,16667836317,3973.921851,34197,61963,10439617099,2488.998675,1375,30,28851,2699247,0.843670497
BSF018294-1C,1,C,E22,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-631,Thiamine hydrochloride,6202,https://pubchem.ncbi.nlm.nih.gov/compound/6202,1.25,67-03-8,[N+]1(=CSC(=C1C)CCO)Cc2c(nc(nc2)C)N,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,37574,18307893999,4364.942074,37811,65535,6411957940,1528.729901,577,22,23286,1878903,0.61585253
BSF018294-1C,1,C,E23,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,,3'-Deoxy-3'-Fluorothymidine,33039,https://pubchem.ncbi.nlm.nih.gov/compound/33039,1.25,25526-93-6,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)F,,positive control,inhibits adenovirus replication,,,Hoechst:nuclei; GFP:infection,37958,14633932162,3489.001313,28487,65535,2620288531,624.7254684,270,0,3160,0,0.110927792
BSF018294-1C,1,C,E24,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,,3'-Deoxy-3'-Fluorothymidine,33039,https://pubchem.ncbi.nlm.nih.gov/compound/33039,1.25,25526-93-6,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)F,,positive control,inhibits adenovirus replication,,,Hoechst:nuclei; GFP:infection,36501,14659598482,3495.12064,28895,65535,2179889312,519.7261124,243,0,2845,0,0.098459941
BSF018294-1C,1,C,E3,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-28,Ethambutol dihydrochloride,14051,https://pubchem.ncbi.nlm.nih.gov/compound/14051,1.25,1070-11-7,N([C@@H](CO)CC)CCN[C@@H](CO)CC,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,44973,17576934339,4190.66771,36858,65535,8650468884,2062.4325,901,30,27692,2401428,0.751315861
BSF018294-1C,1,C,E4,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-294,Pimethixene maleate,5702167,https://pubchem.ncbi.nlm.nih.gov/compound/5702167,1.25,13187-06-9,C\1(/c2c(Sc3c1cccc3)cccc2)=C\1/CCN(CC1)C,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,37380,17418957232,4153.003033,36414,58656,8052442365,1919.851867,717,23,25368,2144744,0.696655133
BSF018294-1C,1,C,E5,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-308,Pimozide,16362,https://pubchem.ncbi.nlm.nih.gov/compound/16362,1.25,2062-78-4,C1(N(c2c(N1)cccc2)C1CCN(CC1)CCCC(c1ccc(cc1)F)c1ccc(cc1)F)=O,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,39232,16933811183,4037.335201,35974,65535,8921899837,2127.146682,976,30,27658,2449975,0.768833046
BSF018294-1C,1,C,E6,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-322,Alfuzosin hydrochloride,71764,https://pubchem.ncbi.nlm.nih.gov/compound/71764,1.25,81403-68-1,n1c(nc2c(c1N)cc(c(c2)OC)OC)N(CCCNC(C1OCCC1)=O)C,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,43448,17447579696,4159.82716,36818,65535,9059768143,2160.017048,941,28,27280,2357055,0.740941931
BSF018294-1C,1,C,E7,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-337,Procainamide hydrochloride,4913,https://pubchem.ncbi.nlm.nih.gov/compound/4913,1.25,614-39-1,C(c1ccc(N)cc1)(=O)NCCN(CC)CC,,,,fail,toxic in absence of infection,Hoechst:nuclei; GFP:infection,41365,17509770569,4174.654619,36064,56764,7956681598,1897.020721,708,27,24878,2110847,0.689829193
BSF018294-1C,1,C,E8,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-351,Chlorthalidone,2732,https://pubchem.ncbi.nlm.nih.gov/compound/2732,1.25,77-36-1,C1(NC(c2c1cccc2)=O)(c1cc(S(=O)(=O)N)c(cc1)Cl)O,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,40209,16963106883,4044.31984,35416,48504,6367093067,1518.033282,528,23,21773,1809141,0.614778631
BSF018294-1C,1,C,E9,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-367,Benfluorex hydrochloride,2318,https://pubchem.ncbi.nlm.nih.gov/compound/2318,1.25,23602-78-0,C(c1cc(CC(NCCOC(=O)c2ccccc2)C)ccc1)(F)(F)F,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,38079,17268196175,4117.058796,35423,65535,8723840872,2079.925745,773,32,25384,2182266,0.716596562
BSF018294-1C,1,C,F1,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,49405,18166373546,4331.200968,36233,63149,6425616828,1531.986434,492,25,21535,1680821,0.594347694
BSF018294-1C,1,C,F10,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-383,Nicardipine hydrochloride,41114,https://pubchem.ncbi.nlm.nih.gov/compound/41114,1.25,54527-84-3,C=1(/C(/C(=C(\N\C1\C)/C)/C(=O)OC)c1cc([N+]([O-])=O)ccc1)\C(=O)OCCN(Cc1ccccc1)C,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,41608,18626097816,4440.807775,37398,49836,9018531014,2150.18535,1035,26,29050,2449463,0.776779507
BSF018294-1C,1,C,F11,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-398,Oxantel pamoate,5281086,https://pubchem.ncbi.nlm.nih.gov/compound/5281086,1.25,68813-55-8,C=1(\N(CCC/N1)C)/C=C/c1cc(O)ccc1.C=1(\N(CCC/N1)C)/C=C/c1cc(O)ccc1,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,49112,18196274159,4338.32983,37362,63881,10114252046,2411.425601,1438,32,31649,2747633,0.847090627
BSF018294-1C,1,C,F12,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-418,Biotin,171548,https://pubchem.ncbi.nlm.nih.gov/compound/171548,1.25,58-85-5,C1(N[C@]2([C@@](N1)(CS[C@H]2CCCCC(=O)O)[H])[H])=O,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,44811,18465399419,4402.494292,37105,65535,7522404807,1793.481066,719,35,25911,2166523,0.698315591
BSF018294-1C,1,C,F13,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-437,Digoxin,2724385,https://pubchem.ncbi.nlm.nih.gov/compound/2724385,1.25,20830-75-5,[C@]12([C@@]([C@@H](\C\3=C\C(OC3)=O)CC1)([C@@H](C[C@@]1([C@@]3([C@@](C[C@@H](O[C@@H]4O[C@@H]([C@H]([C@H](C4)O)O[C@@H]4O[C@@H]([C@H]([C@H](C4)O)O[C@@H]4O[C@@H]([C@H]([C@H](C4)O)O)C)C)C)CC3)(CC[C@@]21[H])[H])C)[H])O)C)O,,,,fail,toxic in absence of infection,Hoechst:nuclei; GFP:infection,65535,6893231096,1643.474363,1433,14694,725811748,173.0470057,192,0,10,0,0.006978367
BSF018294-1C,1,C,F14,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-456,Meclocycline sulfosalicylate,54676538,https://pubchem.ncbi.nlm.nih.gov/compound/54676538,1.25,73816-42-9,[C@@]1\2([C@]([C@@H](\C(=C(/C1=O)\C(=O)N)\O)N(C)C)([C@H](C1\C(=C2\O)\C(c2c(C1=C)c(ccc2O)Cl)=O)O)[H])O,,,,fail,toxic in absence of infection,Hoechst:nuclei; GFP:infection,42859,18748518022,4469.995027,37941,55815,7734229423,1843.983989,851,30,27523,2279427,0.725415777
BSF018294-1C,1,C,F15,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-478,Felodipine,3333,https://pubchem.ncbi.nlm.nih.gov/compound/3333,1.25,72509-76-3,C=1(\C(\C(=C(/N/C1/C)\C)\C(=O)OC)c1c(c(Cl)ccc1)Cl)/C(=O)OCC,,,,fail,toxic in absence of infection,Hoechst:nuclei; GFP:infection,65535,18993824102,4528.480554,36868,65535,8700518523,2074.365264,964,28,28207,2420148,0.765080829
BSF018294-1C,1,C,F16,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-495,Terconazole,441383,https://pubchem.ncbi.nlm.nih.gov/compound/441383,1.25,67915-31-5,[C@@]1(c2c(cc(cc2)Cl)Cl)(Cn2ncnc2)O[C@H](CO1)COc1ccc(N2CCN(CC2)C(C)C)cc1,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,65535,16800004367,4005.43317,34795,65535,6733420757,1605.372609,551,26,21768,1831230,0.625607127
BSF018294-1C,1,C,F17,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-511,Fluoxetine hydrochloride,62857,https://pubchem.ncbi.nlm.nih.gov/compound/62857,1.25,59333-67-4,C(c1ccc(OC(c2ccccc2)CCNC)cc1)(F)(F)F,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,38123,17226869584,4107.205769,35082,55907,8785876975,2094.716305,875,27,26324,2311824,0.750356308
BSF018294-1C,1,C,F18,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-528,Triflusal,9458,https://pubchem.ncbi.nlm.nih.gov/compound/9458,1.25,322-79-2,c1cc(cc(c1C(O)=O)OC(C)=O)C(F)(F)F,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,42308,19156531806,4567.273094,38222,65535,6957121541,1658.707032,565,26,23835,1883319,0.623593742
BSF018294-1C,1,C,F19,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-543,Betahistine mesylate,6420033,https://pubchem.ncbi.nlm.nih.gov/compound/6420033,1.25,54856-23-4,n1c(CCNC)cccc1,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,44903,17893004749,4266.024768,36316,65535,8658295332,2064.29847,966,26,27888,2410224,0.767925983
BSF018294-1C,1,C,F2,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,63212,18094378331,4314.035971,37006,65535,7678612868,1830.723969,650,28,24942,2026545,0.673998811
BSF018294-1C,1,C,F20,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-559,DO 897/99,656678,https://pubchem.ncbi.nlm.nih.gov/compound/656678,1.25,5908-99-6,N1(c2c(OC)cccc2)CCN(CC1)CCCCNC(c1cc2c(cc1)cccc2)=O,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,58915,21962799258,5236.339392,40449,65535,6381105832,1521.374186,612,22,26310,1979038,0.650448713
BSF018294-1C,1,C,F21,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-594,Diclofenac sodium,5018304,https://pubchem.ncbi.nlm.nih.gov/compound/5018304,1.25,15307-79-6,N(c1c(Cl)cccc1Cl)c1c(CC([O-])=O)cccc1,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,53269,20277786582,4834.601064,39515,65535,8056229962,1920.7549,887,20,29298,2301731,0.74143996
BSF018294-1C,1,C,F22,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-632,Dipivefrin hydrochloride,71486,https://pubchem.ncbi.nlm.nih.gov/compound/71486,1.25,64019-93-8,C(Oc1c(OC(C(C)(C)C)=O)ccc(c1)C(O)CNC)(C(C)(C)C)=O,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,39542,18079575231,4310.506637,37353,48126,7157206659,1706.411042,614,26,24220,1968244,0.648408428
BSF018294-1C,1,C,F23,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,,3'-Deoxy-3'-Fluorothymidine,33039,https://pubchem.ncbi.nlm.nih.gov/compound/33039,1.25,25526-93-6,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)F,,positive control,inhibits adenovirus replication,,,Hoechst:nuclei; GFP:infection,65535,15121239449,3605.184424,29723,65535,2618111215,624.2063558,262,0,3356,0,0.112909195
BSF018294-1C,1,C,F24,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,,3'-Deoxy-3'-Fluorothymidine,33039,https://pubchem.ncbi.nlm.nih.gov/compound/33039,1.25,25526-93-6,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)F,,positive control,inhibits adenovirus replication,,,Hoechst:nuclei; GFP:infection,34525,14768725628,3521.138579,28565,65535,2342020536,558.3812084,254,0,2945,0,0.103098197
BSF018294-1C,1,C,F3,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-280,Quinidine hydrochloride monohydrate,6419983,https://pubchem.ncbi.nlm.nih.gov/compound/6419983,1.25,6151-40-2,N12[C@@]([C@H](c3c4c(ncc3)ccc(c4)OC)O)(C[C@@]([C@H](C1)C=C)(CC2)[H])[H],,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,39165,17800110068,4243.87695,35986,65535,5758993578,1373.051066,414,24,18705,1446863,0.519785472
BSF018294-1C,1,C,F4,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-295,Pergolide mesylate,47812,https://pubchem.ncbi.nlm.nih.gov/compound/47812,1.25,66104-23-2,c12c3c([C@@]4([C@](N(C[C@@H](C4)CSC)CCC)(C1)[H])[H])cccc3[nH]c2,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,41539,18130412041,4322.627077,37127,65535,8012556169,1910.342257,838,30,27029,2259653,0.728014652
BSF018294-1C,1,C,F5,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-309,Amodiaquin dihydrochloride dihydrate,64646,https://pubchem.ncbi.nlm.nih.gov/compound/64646,1.25,6398-98-7,c12c(Nc3cc(c(cc3)O)CN(CC)CC)ccnc1cc(cc2)Cl,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,33514,16813424267,4008.632724,35412,65535,10665755155,2542.914189,1628,33,30804,2834143,0.869874619
BSF018294-1C,1,C,F6,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-323,Chlorpropamide,2727,https://pubchem.ncbi.nlm.nih.gov/compound/2727,1.25,94-20-2,S(NC(=O)NCCC)(c1ccc(cc1)Cl)(=O)=O,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,65535,17612917308,4199.246718,36289,65535,8495920069,2025.585191,803,25,26279,2217704,0.724158836
BSF018294-1C,1,C,F7,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-338,N6-methyladenosine,102175,https://pubchem.ncbi.nlm.nih.gov/compound/102175,1.25,1867-73-8,n1([C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)c2c(nc1)c(ncn2)NC,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,42400,18588019695,4431.729244,36488,65535,8998501899,2145.410037,1052,34,28617,2464977,0.784285244
BSF018294-1C,1,C,F8,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-352,Dobutamine hydrochloride,65324,https://pubchem.ncbi.nlm.nih.gov/compound/65324,1.25,49745-95-1,c1(c(ccc(c1)CCNC(CCc1ccc(cc1)O)C)O)O,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,65535,20777191649,4953.668511,38701,65535,7049081216,1680.631927,759,20,27702,2210679,0.715795457
BSF018294-1C,1,C,F9,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-368,Bepridil hydrochloride,50088,https://pubchem.ncbi.nlm.nih.gov/compound/50088,1.25,74764-40-2,N(CC(N1CCCC1)COCC(C)C)(Cc1ccccc1)c1ccccc1,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,44216,17303418322,4125.45641,34765,59405,6461387973,1540.51494,421,24,18600,1402675,0.535020854
BSF018294-1C,1,C,G1,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,32191,16339116882,3895.549031,32961,65535,7787762763,1856.747332,636,28,22387,1992655,0.679196626
BSF018294-1C,1,C,G10,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-384,Probucol,4912,https://pubchem.ncbi.nlm.nih.gov/compound/4912,1.25,23288-49-5,c1(c(C(C)(C)C)cc(SC(Sc2cc(c(c(C(C)(C)C)c2)O)C(C)(C)C)(C)C)cc1C(C)(C)C)O,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,40532,18300845544,4363.261591,37384,65535,8177324172,1949.62601,889,27,27456,2326535,0.734431842
BSF018294-1C,1,C,G11,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-399,Prochlorperazine dimaleate,5281032,https://pubchem.ncbi.nlm.nih.gov/compound/5281032,1.25,84-02-6,N1(c2c(Sc3c1cccc3)ccc(c2)Cl)CCCN1CCN(CC1)C,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,36960,17082915302,4072.884393,35650,52152,7967002544,1899.481426,734,24,24954,2172713,0.69997195
BSF018294-1C,1,C,G12,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-419,Bisacodyl,2391,https://pubchem.ncbi.nlm.nih.gov/compound/2391,1.25,603-50-9,C(c1ccc(OC(=O)C)cc1)(c1ccc(OC(=O)C)cc1)c1ncccc1,,,,fail,toxic in absence of infection,Hoechst:nuclei; GFP:infection,37304,17652079423,4208.583694,36498,62470,9560981214,2279.515556,1160,37,28684,2511789,0.785906077
BSF018294-1C,1,C,G13,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-438,Doxorubicin hydrochloride,443939,https://pubchem.ncbi.nlm.nih.gov/compound/443939,1.25,25316-40-9,c12c(C(c3c(C1=O)cccc3OC)=O)c(c1c(c2O)C[C@](C[C@@H]1O[C@@H]1O[C@H]([C@H]([C@H](C1)N)O)C)(C(=O)CO)O)O,,,,fail,toxic in absence of infection,Hoechst:nuclei; GFP:infection,27809,8037451401,1916.277743,4895,65535,2144044660,511.1800814,253,6,3483,281012,0.71154239
BSF018294-1C,1,C,G14,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-457,Meclozine dihydrochloride,64713,https://pubchem.ncbi.nlm.nih.gov/compound/64713,1.25,1104-22-9,N1(C(c2ccc(cc2)Cl)c2ccccc2)CCN(Cc2cc(ccc2)C)CC1,,,,fail,toxic in absence of infection,Hoechst:nuclei; GFP:infection,46682,17530166091,4179.517291,36711,65535,8509290404,2028.772927,836,33,26679,2258580,0.726730408
BSF018294-1C,1,C,G15,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-48,Dicyclomine hydrochloride,441344,https://pubchem.ncbi.nlm.nih.gov/compound/441344,1.25,67-92-5,C1(C(=O)OCCN(CC)CC)(C2CCCCC2)CCCCC1,,,,fail,toxic in absence of infection,Hoechst:nuclei; GFP:infection,39331,17685054696,4216.445612,36291,64150,7375822563,1758.533135,653,21,24429,2030990,0.673142101
BSF018294-1C,1,C,G16,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-496,Tiaprofenic acid,5468,https://pubchem.ncbi.nlm.nih.gov/compound/5468,1.25,33005-95-7,s1c(ccc1C(C)C(O)=O)C(=O)c1ccccc1,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,59069,18539672146,4420.20229,37811,65535,8179233385,1950.081202,842,20,27132,2272632,0.717568961
BSF018294-1C,1,C,G17,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-512,Iohexol,3730,https://pubchem.ncbi.nlm.nih.gov/compound/3730,1.25,66108-95-0,c1(c(c(c(c(c1I)C(NCC(O)CO)=O)I)C(NCC(O)CO)=O)I)N(C(=O)C)CC(O)CO,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,58225,17640505159,4205.824175,35697,58781,5382531084,1283.295413,431,21,18518,1466441,0.518755077
BSF018294-1C,1,C,G18,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-529,Mesoridazine besylate,36207,https://pubchem.ncbi.nlm.nih.gov/compound/36207,1.25,32672-69-8,N1(c2cc(S(=O)C)ccc2Sc2c1cccc2)CCC1N(C)CCCC1,,,,fail,toxic in absence of infection,Hoechst:nuclei; GFP:infection,43898,19604508663,4674.079099,39384,65535,9031921093,2153.377794,1125,30,30559,2515195,0.775924233
BSF018294-1C,1,C,G19,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-544,Tobramycin,36294,https://pubchem.ncbi.nlm.nih.gov/compound/36294,1.25,32986-56-4,[C@H]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)N)O)O[C@@H]1[C@H]([C@H](O[C@H]2O[C@@H]([C@H](C[C@H]2N)O)CN)[C@H](C[C@H]1N)N)O,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,40669,19772762417,4714.19392,39488,65535,7663022650,1827.006972,873,23,28888,2337136,0.731564019
BSF018294-1C,1,C,G2,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,65535,20385823653,4860.359109,39133,60136,7933928180,1891.595883,781,23,27946,2209152,0.71412874
BSF018294-1C,1,C,G20,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human adenovirus 2,NCBITaxon,NCBITaxon_10515,A549,EFO,EFO_0001086,Prestw-56,Sulpiride,5355,https://pubchem.ncbi.nlm.nih.gov/compound/5355,1.25,15676-16-1,S(c1cc(C(NCC2N(CCC2)CC)=O)c(cc1)OC)(=O)(=O)N,,,,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection,35921,17229520941,4107.837901,36204,59727,8415141468,2006.326072,907,24,27024,2317259,0.746436858
